date,product_id,center_id,units_demanded,units_sold,closing_stock,stockout_units,units_received,units_reordered
2024-11-16,SKU-001,DC-06,240,0,0,240,0,0
2024-11-17,SKU-001,DC-06,223,0,0,223,0,2498
2024-11-18,SKU-001,DC-06,181,0,0,181,0,0
2024-11-19,SKU-001,DC-06,214,0,0,214,0,0
2024-11-20,SKU-001,DC-06,323,0,0,323,0,0
2024-11-21,SKU-001,DC-06,187,187,2311,0,2498,0
2024-11-22,SKU-001,DC-06,436,436,1875,0,0,0
2024-11-23,SKU-001,DC-06,79,79,1796,0,0,0
2024-11-24,SKU-001,DC-06,93,93,1703,0,0,0
2024-11-25,SKU-001,DC-06,194,194,1509,0,0,0
2024-11-26,SKU-001,DC-06,271,271,1238,0,0,0
2024-11-27,SKU-001,DC-06,195,195,1043,0,0,0
2024-11-28,SKU-001,DC-06,151,151,892,0,0,0
2024-11-29,SKU-001,DC-06,165,165,727,0,0,0
2024-11-30,SKU-001,DC-06,163,163,564,0,0,0
2024-12-01,SKU-001,DC-06,105,105,459,0,0,2039
2024-12-02,SKU-001,DC-06,207,207,252,0,0,0
2024-12-03,SKU-001,DC-06,312,252,0,60,0,0
2024-12-04,SKU-001,DC-06,391,0,0,391,0,0
2024-12-05,SKU-001,DC-06,388,388,1651,0,2039,0
2024-12-06,SKU-001,DC-06,529,529,1122,0,0,0
2024-12-07,SKU-001,DC-06,252,252,870,0,0,0
2024-12-08,SKU-001,DC-06,134,134,736,0,0,1762
2024-12-09,SKU-001,DC-06,418,418,318,0,0,0
2024-12-10,SKU-001,DC-06,180,180,138,0,0,0
2024-12-11,SKU-001,DC-06,334,138,0,196,0,0
2024-12-12,SKU-001,DC-06,362,362,1400,0,1762,0
2024-12-13,SKU-001,DC-06,136,136,1264,0,0,0
2024-12-14,SKU-001,DC-06,243,243,1021,0,0,0
2024-12-15,SKU-001,DC-06,91,91,930,0,0,1568
2024-12-16,SKU-001,DC-06,367,367,563,0,0,0
2024-12-17,SKU-001,DC-06,500,500,63,0,0,0
2024-12-18,SKU-001,DC-06,371,63,0,308,0,0
2024-12-19,SKU-001,DC-06,262,262,1306,0,1568,0
2024-12-20,SKU-001,DC-06,220,220,1086,0,0,0
2024-12-21,SKU-001,DC-06,151,151,935,0,0,0
2024-12-22,SKU-001,DC-06,283,283,652,0,0,1846
2024-12-23,SKU-001,DC-06,296,296,356,0,0,0
2024-12-24,SKU-001,DC-06,313,313,43,0,0,0
2024-12-25,SKU-001,DC-06,314,43,0,271,0,0
2024-12-26,SKU-001,DC-06,112,112,1734,0,1846,0
2024-12-27,SKU-001,DC-06,452,452,1282,0,0,0
2024-12-28,SKU-001,DC-06,145,145,1137,0,0,0
2024-12-29,SKU-001,DC-06,276,276,861,0,0,1637
2024-12-30,SKU-001,DC-06,284,284,577,0,0,0
2024-12-31,SKU-001,DC-06,353,353,224,0,0,0
2023-01-01,SKU-001,DC-07,56,56,2186,0,0,0
2023-01-02,SKU-001,DC-07,67,67,2119,0,0,0
2023-01-03,SKU-001,DC-07,126,126,1993,0,0,0
2023-01-04,SKU-001,DC-07,338,338,1655,0,0,0
2023-01-05,SKU-001,DC-07,231,231,1424,0,0,0
2023-01-06,SKU-001,DC-07,397,397,1027,0,0,0
2023-01-07,SKU-001,DC-07,200,200,827,0,0,0
2023-01-08,SKU-001,DC-07,104,104,723,0,0,1432
2023-01-09,SKU-001,DC-07,390,390,333,0,0,0
2023-01-10,SKU-001,DC-07,114,114,219,0,0,0
2023-01-11,SKU-001,DC-07,182,182,37,0,0,0
2023-01-12,SKU-001,DC-07,170,37,0,133,0,0
2023-01-13,SKU-001,DC-07,318,318,1114,0,1432,0
2023-01-14,SKU-001,DC-07,100,100,1014,0,0,0
2023-01-15,SKU-001,DC-07,71,71,943,0,0,1212
2023-01-16,SKU-001,DC-07,202,202,741,0,0,0
2023-01-17,SKU-001,DC-07,178,178,563,0,0,0
2023-01-18,SKU-001,DC-07,459,459,104,0,0,0
2023-01-19,SKU-001,DC-07,128,104,0,24,0,0
2023-01-20,SKU-001,DC-07,209,209,1003,0,1212,0
2023-01-21,SKU-001,DC-07,177,177,826,0,0,0
2023-01-22,SKU-001,DC-07,135,135,691,0,0,1464
2023-01-23,SKU-001,DC-07,259,259,432,0,0,0
2023-01-24,SKU-001,DC-07,143,143,289,0,0,0
2023-01-25,SKU-001,DC-07,139,139,150,0,0,0
2023-01-26,SKU-001,DC-07,244,150,0,94,0,0
2023-01-27,SKU-001,DC-07,162,162,1302,0,1464,0
2023-01-28,SKU-001,DC-07,121,121,1181,0,0,0
2023-01-29,SKU-001,DC-07,199,199,982,0,0,1173
2023-01-30,SKU-001,DC-07,270,270,712,0,0,0
2023-01-31,SKU-001,DC-07,350,350,362,0,0,0
2023-02-01,SKU-001,DC-07,234,234,128,0,0,0
2023-02-02,SKU-001,DC-07,242,128,0,114,0,0
2023-02-03,SKU-001,DC-07,384,384,789,0,1173,0
2023-02-04,SKU-001,DC-07,73,73,716,0,0,0
2023-02-05,SKU-001,DC-07,64,64,652,0,0,1503
2023-02-06,SKU-001,DC-07,216,216,436,0,0,0
2023-02-07,SKU-001,DC-07,112,112,324,0,0,0
2023-02-08,SKU-001,DC-07,245,245,79,0,0,0
2023-02-09,SKU-001,DC-07,191,79,0,112,0,0
2023-02-10,SKU-001,DC-07,206,206,1297,0,1503,0
2023-02-11,SKU-001,DC-07,106,106,1191,0,0,0
2023-02-12,SKU-001,DC-07,126,126,1065,0,0,1090
2023-02-13,SKU-001,DC-07,93,93,972,0,0,0
2023-02-14,SKU-001,DC-07,135,135,837,0,0,0
2023-02-15,SKU-001,DC-07,169,169,668,0,0,0
2023-02-16,SKU-001,DC-07,78,78,590,0,0,0
2023-02-17,SKU-001,DC-07,173,173,1507,0,1090,0
2023-02-18,SKU-001,DC-07,235,235,1272,0,0,0
2023-02-19,SKU-001,DC-07,149,149,1123,0,0,0
2023-02-20,SKU-001,DC-07,101,101,1022,0,0,0
2023-02-21,SKU-001,DC-07,269,269,753,0,0,0
2023-02-22,SKU-001,DC-07,295,295,458,0,0,0
2023-02-23,SKU-001,DC-07,147,147,311,0,0,0
2023-02-24,SKU-001,DC-07,173,173,138,0,0,0
2023-02-25,SKU-001,DC-07,70,70,68,0,0,0
2023-02-26,SKU-001,DC-07,113,68,0,45,0,2155
2023-02-27,SKU-001,DC-07,360,0,0,360,0,0
2023-02-28,SKU-001,DC-07,261,0,0,261,0,0
2023-03-01,SKU-001,DC-07,108,0,0,108,0,0
2023-03-02,SKU-001,DC-07,134,0,0,134,0,0
2023-03-03,SKU-001,DC-07,138,138,2017,0,2155,0
2023-03-04,SKU-001,DC-07,105,105,1912,0,0,0
2023-03-05,SKU-001,DC-07,41,41,1871,0,0,0
2023-03-06,SKU-001,DC-07,189,189,1682,0,0,0
2023-03-07,SKU-001,DC-07,151,151,1531,0,0,0
2023-03-08,SKU-001,DC-07,228,228,1303,0,0,0
2023-03-09,SKU-001,DC-07,199,199,1104,0,0,0
2023-03-10,SKU-001,DC-07,144,144,960,0,0,0
2023-03-11,SKU-001,DC-07,207,207,753,0,0,0
2023-03-12,SKU-001,DC-07,81,81,672,0,0,1483
2023-03-13,SKU-001,DC-07,245,245,427,0,0,0
2023-03-14,SKU-001,DC-07,37,37,390,0,0,0
2023-03-15,SKU-001,DC-07,217,217,173,0,0,0
2023-03-16,SKU-001,DC-07,162,162,11,0,0,0
2023-03-17,SKU-001,DC-07,34,34,1460,0,1483,0
2023-03-18,SKU-001,DC-07,80,80,1380,0,0,0
2023-03-19,SKU-001,DC-07,62,62,1318,0,0,0
2023-03-20,SKU-001,DC-07,212,212,1106,0,0,0
2023-03-21,SKU-001,DC-07,117,117,989,0,0,0
2023-03-22,SKU-001,DC-07,106,106,883,0,0,0
2023-03-23,SKU-001,DC-07,134,134,749,0,0,0
2023-03-24,SKU-001,DC-07,332,332,417,0,0,0
2023-03-25,SKU-001,DC-07,149,149,268,0,0,0
2023-03-26,SKU-001,DC-07,85,85,183,0,0,1972
2023-03-27,SKU-001,DC-07,151,151,32,0,0,0
2023-03-28,SKU-001,DC-07,124,32,0,92,0,0
2023-03-29,SKU-001,DC-07,214,0,0,214,0,0
2023-03-30,SKU-001,DC-07,120,0,0,120,0,0
2023-03-31,SKU-001,DC-07,100,100,1872,0,1972,0
2023-04-01,SKU-001,DC-07,116,116,1756,0,0,0
2023-04-02,SKU-001,DC-07,48,48,1708,0,0,0
2023-04-03,SKU-001,DC-07,95,95,1613,0,0,0
2023-04-04,SKU-001,DC-07,47,47,1566,0,0,0
2023-04-05,SKU-001,DC-07,241,241,1325,0,0,0
2023-04-06,SKU-001,DC-07,269,269,1056,0,0,0
2023-04-07,SKU-001,DC-07,119,119,937,0,0,0
2023-04-08,SKU-001,DC-07,110,110,827,0,0,0
2023-04-09,SKU-001,DC-07,133,133,694,0,0,1461
2023-04-10,SKU-001,DC-07,117,117,577,0,0,0
2023-04-11,SKU-001,DC-07,223,223,354,0,0,0
2023-04-12,SKU-001,DC-07,141,141,213,0,0,0
2023-04-13,SKU-001,DC-07,224,213,0,11,0,0
2023-04-14,SKU-001,DC-07,326,326,1135,0,1461,0
2023-04-15,SKU-001,DC-07,78,78,1057,0,0,0
2023-04-16,SKU-001,DC-07,95,95,962,0,0,1193
2023-04-17,SKU-001,DC-07,165,165,797,0,0,0
2023-04-18,SKU-001,DC-07,240,240,557,0,0,0
2023-04-19,SKU-001,DC-07,290,290,267,0,0,0
2023-04-20,SKU-001,DC-07,196,196,71,0,0,0
2023-04-21,SKU-001,DC-07,246,246,1018,0,1193,0
2023-04-22,SKU-001,DC-07,59,59,959,0,0,0
2023-04-23,SKU-001,DC-07,116,116,843,0,0,1312
2023-04-24,SKU-001,DC-07,165,165,678,0,0,0
2023-04-25,SKU-001,DC-07,180,180,498,0,0,0
2023-04-26,SKU-001,DC-07,144,144,354,0,0,0
2023-04-27,SKU-001,DC-07,187,187,167,0,0,0
2023-04-28,SKU-001,DC-07,102,102,1377,0,1312,0
2023-04-29,SKU-001,DC-07,84,84,1293,0,0,0
2023-04-30,SKU-001,DC-07,62,62,1231,0,0,0
2023-05-01,SKU-001,DC-07,55,55,1176,0,0,0
2023-05-02,SKU-001,DC-07,189,189,987,0,0,0
2023-05-03,SKU-001,DC-07,72,72,915,0,0,0
2023-05-04,SKU-001,DC-07,158,158,757,0,0,0
2023-05-05,SKU-001,DC-07,106,106,651,0,0,0
2023-05-06,SKU-001,DC-07,49,49,602,0,0,0
2023-05-07,SKU-001,DC-07,177,177,425,0,0,1730
2023-05-08,SKU-001,DC-07,188,188,237,0,0,0
2023-05-09,SKU-001,DC-07,131,131,106,0,0,0
2023-05-10,SKU-001,DC-07,124,106,0,18,0,0
2023-05-11,SKU-001,DC-07,185,0,0,185,0,0
2023-05-12,SKU-001,DC-07,188,188,1542,0,1730,0
2023-05-13,SKU-001,DC-07,45,45,1497,0,0,0
2023-05-14,SKU-001,DC-07,82,82,1415,0,0,0
2023-05-15,SKU-001,DC-07,77,77,1338,0,0,0
2023-05-16,SKU-001,DC-07,91,91,1247,0,0,0
2023-05-17,SKU-001,DC-07,192,192,1055,0,0,0
2023-05-18,SKU-001,DC-07,195,195,860,0,0,0
2023-05-19,SKU-001,DC-07,116,116,744,0,0,0
2023-05-20,SKU-001,DC-07,21,21,723,0,0,0
2023-05-21,SKU-001,DC-07,95,95,628,0,0,1527
2023-05-22,SKU-001,DC-07,144,144,484,0,0,0
2023-05-23,SKU-001,DC-07,69,69,415,0,0,0
2023-05-24,SKU-001,DC-07,119,119,296,0,0,0
2023-05-25,SKU-001,DC-07,133,133,163,0,0,0
2023-05-26,SKU-001,DC-07,139,139,1551,0,1527,0
2023-05-27,SKU-001,DC-07,50,50,1501,0,0,0
2023-05-28,SKU-001,DC-07,63,63,1438,0,0,0
2023-05-29,SKU-001,DC-07,89,89,1349,0,0,0
2023-05-30,SKU-001,DC-07,161,161,1188,0,0,0
2023-05-31,SKU-001,DC-07,213,213,975,0,0,0
2023-06-01,SKU-001,DC-07,118,118,857,0,0,0
2023-06-02,SKU-001,DC-07,95,95,762,0,0,0
2023-06-03,SKU-001,DC-07,185,185,577,0,0,0
2023-06-04,SKU-001,DC-07,211,211,366,0,0,1789
2023-06-05,SKU-001,DC-07,165,165,201,0,0,0
2023-06-06,SKU-001,DC-07,139,139,62,0,0,0
2023-06-07,SKU-001,DC-07,289,62,0,227,0,0
2023-06-08,SKU-001,DC-07,211,0,0,211,0,0
2023-06-09,SKU-001,DC-07,126,126,1663,0,1789,0
2023-06-10,SKU-001,DC-07,36,36,1627,0,0,0
2023-06-11,SKU-001,DC-07,51,51,1576,0,0,0
2023-06-12,SKU-001,DC-07,97,97,1479,0,0,0
2023-06-13,SKU-001,DC-07,198,198,1281,0,0,0
2023-06-14,SKU-001,DC-07,128,128,1153,0,0,0
2023-06-15,SKU-001,DC-07,220,220,933,0,0,0
2023-06-16,SKU-001,DC-07,48,48,885,0,0,0
2023-06-17,SKU-001,DC-07,55,55,830,0,0,0
2023-06-18,SKU-001,DC-07,63,63,767,0,0,1388
2023-06-19,SKU-001,DC-07,74,74,693,0,0,0
2023-06-20,SKU-001,DC-07,102,102,591,0,0,0
2023-06-21,SKU-001,DC-07,194,194,397,0,0,0
2023-06-22,SKU-001,DC-07,86,86,311,0,0,0
2023-06-23,SKU-001,DC-07,121,121,1578,0,1388,0
2023-06-24,SKU-001,DC-07,75,75,1503,0,0,0
2023-06-25,SKU-001,DC-07,66,66,1437,0,0,0
2023-06-26,SKU-001,DC-07,184,184,1253,0,0,0
2023-06-27,SKU-001,DC-07,52,52,1201,0,0,0
2023-06-28,SKU-001,DC-07,155,155,1046,0,0,0
2023-06-29,SKU-001,DC-07,89,89,957,0,0,0
2023-06-30,SKU-001,DC-07,172,172,785,0,0,0
2023-07-01,SKU-001,DC-07,63,63,722,0,0,0
2023-07-02,SKU-001,DC-07,68,68,654,0,0,1501
2023-07-03,SKU-001,DC-07,98,98,556,0,0,0
2023-07-04,SKU-001,DC-07,59,59,497,0,0,0
2023-07-05,SKU-001,DC-07,127,127,370,0,0,0
2023-07-06,SKU-001,DC-07,148,148,222,0,0,0
2023-07-07,SKU-001,DC-07,59,59,1664,0,1501,0
2023-07-08,SKU-001,DC-07,64,64,1600,0,0,0
2023-07-09,SKU-001,DC-07,40,40,1560,0,0,0
2023-07-10,SKU-001,DC-07,183,183,1377,0,0,0
2023-07-11,SKU-001,DC-07,120,120,1257,0,0,0
2023-07-12,SKU-001,DC-07,124,124,1133,0,0,0
2023-07-13,SKU-001,DC-07,211,211,922,0,0,0
2023-07-14,SKU-001,DC-07,57,57,865,0,0,0
2023-07-15,SKU-001,DC-07,37,37,828,0,0,0
2023-07-16,SKU-001,DC-07,84,84,744,0,0,1411
2023-07-17,SKU-001,DC-07,63,63,681,0,0,0
2023-07-18,SKU-001,DC-07,137,137,544,0,0,0
2023-07-19,SKU-001,DC-07,120,120,424,0,0,0
2023-07-20,SKU-001,DC-07,184,184,240,0,0,0
2023-07-21,SKU-001,DC-07,174,174,1477,0,1411,0
2023-07-22,SKU-001,DC-07,58,58,1419,0,0,0
2023-07-23,SKU-001,DC-07,165,165,1254,0,0,0
2023-07-24,SKU-001,DC-07,178,178,1076,0,0,0
2023-07-25,SKU-001,DC-07,80,80,996,0,0,0
2023-07-26,SKU-001,DC-07,192,192,804,0,0,0
2023-07-27,SKU-001,DC-07,119,119,685,0,0,0
2023-07-28,SKU-001,DC-07,57,57,628,0,0,0
2023-07-29,SKU-001,DC-07,97,97,531,0,0,0
2023-07-30,SKU-001,DC-07,37,37,494,0,0,1661
2023-07-31,SKU-001,DC-07,159,159,335,0,0,0
2023-08-01,SKU-001,DC-07,38,38,297,0,0,0
2023-08-02,SKU-001,DC-07,131,131,166,0,0,0
2023-08-03,SKU-001,DC-07,99,99,67,0,0,0
2023-08-04,SKU-001,DC-07,101,101,1627,0,1661,0
2023-08-05,SKU-001,DC-07,89,89,1538,0,0,0
2023-08-06,SKU-001,DC-07,69,69,1469,0,0,0
2023-08-07,SKU-001,DC-07,217,217,1252,0,0,0
2023-08-08,SKU-001,DC-07,137,137,1115,0,0,0
2023-08-09,SKU-001,DC-07,117,117,998,0,0,0
2023-08-10,SKU-001,DC-07,83,83,915,0,0,0
2023-08-11,SKU-001,DC-07,136,136,779,0,0,0
2023-08-12,SKU-001,DC-07,62,62,717,0,0,0
2023-08-13,SKU-001,DC-07,51,51,666,0,0,1489
2023-08-14,SKU-001,DC-07,46,46,620,0,0,0
2023-08-15,SKU-001,DC-07,126,126,494,0,0,0
2023-08-16,SKU-001,DC-07,149,149,345,0,0,0
2023-08-17,SKU-001,DC-07,61,61,284,0,0,0
2023-08-18,SKU-001,DC-07,81,81,1692,0,1489,0
2023-08-19,SKU-001,DC-07,67,67,1625,0,0,0
2023-08-20,SKU-001,DC-07,115,115,1510,0,0,0
2023-08-21,SKU-001,DC-07,168,168,1342,0,0,0
2023-08-22,SKU-001,DC-07,283,283,1059,0,0,0
2023-08-23,SKU-001,DC-07,73,73,986,0,0,0
2023-08-24,SKU-001,DC-07,158,158,828,0,0,0
2023-08-25,SKU-001,DC-07,161,161,667,0,0,0
2023-08-26,SKU-001,DC-07,59,59,608,0,0,0
2023-08-27,SKU-001,DC-07,48,48,560,0,0,1595
2023-08-28,SKU-001,DC-07,223,223,337,0,0,0
2023-08-29,SKU-001,DC-07,101,101,236,0,0,0
2023-08-30,SKU-001,DC-07,113,113,123,0,0,0
2023-08-31,SKU-001,DC-07,159,123,0,36,0,0
2023-09-01,SKU-001,DC-07,95,95,1500,0,1595,0
2023-09-02,SKU-001,DC-07,34,34,1466,0,0,0
2023-09-03,SKU-001,DC-07,84,84,1382,0,0,0
2023-09-04,SKU-001,DC-07,69,69,1313,0,0,0
2023-09-05,SKU-001,DC-07,172,172,1141,0,0,0
2023-09-06,SKU-001,DC-07,77,77,1064,0,0,0
2023-09-07,SKU-001,DC-07,135,135,929,0,0,0
2023-09-08,SKU-001,DC-07,127,127,802,0,0,0
2023-09-09,SKU-001,DC-07,78,78,724,0,0,0
2023-09-10,SKU-001,DC-07,89,89,635,0,0,1520
2023-09-11,SKU-001,DC-07,143,143,492,0,0,0
2023-09-12,SKU-001,DC-07,83,83,409,0,0,0
2023-09-13,SKU-001,DC-07,122,122,287,0,0,0
2023-09-14,SKU-001,DC-07,212,212,75,0,0,0
2023-09-15,SKU-001,DC-07,270,270,1325,0,1520,0
2023-09-16,SKU-001,DC-07,107,107,1218,0,0,0
2023-09-17,SKU-001,DC-07,72,72,1146,0,0,0
2023-09-18,SKU-001,DC-07,183,183,963,0,0,0
2023-09-19,SKU-001,DC-07,206,206,757,0,0,0
2023-09-20,SKU-001,DC-07,75,75,682,0,0,0
2023-09-21,SKU-001,DC-07,210,210,472,0,0,0
2023-09-22,SKU-001,DC-07,204,204,268,0,0,0
2023-09-23,SKU-001,DC-07,55,55,213,0,0,0
2023-09-24,SKU-001,DC-07,148,148,65,0,0,2090
2023-09-25,SKU-001,DC-07,169,65,0,104,0,0
2023-09-26,SKU-001,DC-07,108,0,0,108,0,0
2023-09-27,SKU-001,DC-07,146,0,0,146,0,0
2023-09-28,SKU-001,DC-07,124,0,0,124,0,0
2023-09-29,SKU-001,DC-07,158,158,1932,0,2090,0
2023-09-30,SKU-001,DC-07,80,80,1852,0,0,0
2023-10-01,SKU-001,DC-07,44,44,1808,0,0,0
2023-10-02,SKU-001,DC-07,285,285,1523,0,0,0
2023-10-03,SKU-001,DC-07,192,192,1331,0,0,0
2023-10-04,SKU-001,DC-07,188,188,1143,0,0,0
2023-10-05,SKU-001,DC-07,162,162,981,0,0,0
2023-10-06,SKU-001,DC-07,155,155,826,0,0,0
2023-10-07,SKU-001,DC-07,113,113,713,0,0,0
2023-10-08,SKU-001,DC-07,40,40,673,0,0,1482
2023-10-09,SKU-001,DC-07,209,209,464,0,0,0
2023-10-10,SKU-001,DC-07,170,170,294,0,0,0
2023-10-11,SKU-001,DC-07,173,173,121,0,0,0
2023-10-12,SKU-001,DC-07,102,102,19,0,0,0
2023-10-13,SKU-001,DC-07,124,124,1377,0,1482,0
2023-10-14,SKU-001,DC-07,89,89,1288,0,0,0
2023-10-15,SKU-001,DC-07,160,160,1128,0,0,0
2023-10-16,SKU-001,DC-07,101,101,1027,0,0,0
2023-10-17,SKU-001,DC-07,263,263,764,0,0,0
2023-10-18,SKU-001,DC-07,207,207,557,0,0,0
2023-10-19,SKU-001,DC-07,98,98,459,0,0,0
2023-10-20,SKU-001,DC-07,124,124,335,0,0,0
2023-10-21,SKU-001,DC-07,204,204,131,0,0,0
2023-10-22,SKU-001,DC-07,117,117,14,0,0,2141
2023-10-23,SKU-001,DC-07,131,14,0,117,0,0
2023-10-24,SKU-001,DC-07,174,0,0,174,0,0
2023-10-25,SKU-001,DC-07,256,0,0,256,0,0
2023-10-26,SKU-001,DC-07,350,0,0,350,0,0
2023-10-27,SKU-001,DC-07,166,166,1975,0,2141,0
2023-10-28,SKU-001,DC-07,111,111,1864,0,0,0
2023-10-29,SKU-001,DC-07,98,98,1766,0,0,0
2023-10-30,SKU-001,DC-07,271,271,1495,0,0,0
2023-10-31,SKU-001,DC-07,298,298,1197,0,0,0
2023-11-01,SKU-001,DC-07,186,186,1011,0,0,0
2023-11-02,SKU-001,DC-07,260,260,751,0,0,0
2023-11-03,SKU-001,DC-07,80,80,671,0,0,0
2023-11-04,SKU-001,DC-07,151,151,520,0,0,0
2023-11-05,SKU-001,DC-07,117,117,403,0,0,1752
2023-11-06,SKU-001,DC-07,153,153,250,0,0,0
2023-11-07,SKU-001,DC-07,121,121,129,0,0,0
2023-11-08,SKU-001,DC-07,245,129,0,116,0,0
2023-11-09,SKU-001,DC-07,121,0,0,121,0,0
2023-11-10,SKU-001,DC-07,176,176,1576,0,1752,0
2023-11-11,SKU-001,DC-07,114,114,1462,0,0,0
2023-11-12,SKU-001,DC-07,84,84,1378,0,0,0
2023-11-13,SKU-001,DC-07,263,263,1115,0,0,0
2023-11-14,SKU-001,DC-07,276,276,839,0,0,0
2023-11-15,SKU-001,DC-07,196,196,643,0,0,0
2023-11-16,SKU-001,DC-07,130,130,513,0,0,0
2023-11-17,SKU-001,DC-07,222,222,291,0,0,0
2023-11-18,SKU-001,DC-07,144,144,147,0,0,0
2023-11-19,SKU-001,DC-07,87,87,60,0,0,2095
2023-11-20,SKU-001,DC-07,299,60,0,239,0,0
2023-11-21,SKU-001,DC-07,391,0,0,391,0,0
2023-11-22,SKU-001,DC-07,153,0,0,153,0,0
2023-11-23,SKU-001,DC-07,304,0,0,304,0,0
2023-11-24,SKU-001,DC-07,370,370,1725,0,2095,0
2023-11-25,SKU-001,DC-07,32,32,1693,0,0,0
2023-11-26,SKU-001,DC-07,200,200,1493,0,0,0
2023-11-27,SKU-001,DC-07,244,244,1249,0,0,0
2023-11-28,SKU-001,DC-07,244,244,1005,0,0,0
2023-11-29,SKU-001,DC-07,217,217,788,0,0,0
2023-11-30,SKU-001,DC-07,287,287,501,0,0,0
2023-12-01,SKU-001,DC-07,220,220,281,0,0,0
2023-12-02,SKU-001,DC-07,66,66,215,0,0,0
2023-12-03,SKU-001,DC-07,82,82,133,0,0,2022
2023-12-04,SKU-001,DC-07,274,133,0,141,0,0
2023-12-05,SKU-001,DC-07,163,0,0,163,0,0
2023-12-06,SKU-001,DC-07,288,0,0,288,0,0
2023-12-07,SKU-001,DC-07,241,0,0,241,0,0
2023-12-08,SKU-001,DC-07,361,361,1661,0,2022,0
2023-12-09,SKU-001,DC-07,121,121,1540,0,0,0
2023-12-10,SKU-001,DC-07,165,165,1375,0,0,0
2023-12-11,SKU-001,DC-07,255,255,1120,0,0,0
2023-12-12,SKU-001,DC-07,244,244,876,0,0,0
2023-12-13,SKU-001,DC-07,98,98,778,0,0,0
2023-12-14,SKU-001,DC-07,414,414,364,0,0,0
2023-12-15,SKU-001,DC-07,374,364,0,10,0,0
2023-12-16,SKU-001,DC-07,74,0,0,74,0,0
2023-12-17,SKU-001,DC-07,91,0,0,91,0,2155
2023-12-18,SKU-001,DC-07,322,0,0,322,0,0
2023-12-19,SKU-001,DC-07,95,0,0,95,0,0
2023-12-20,SKU-001,DC-07,192,0,0,192,0,0
2023-12-21,SKU-001,DC-07,315,0,0,315,0,0
2023-12-22,SKU-001,DC-07,225,225,1930,0,2155,0
2023-12-23,SKU-001,DC-07,97,97,1833,0,0,0
2023-12-24,SKU-001,DC-07,167,167,1666,0,0,0
2023-12-25,SKU-001,DC-07,226,226,1440,0,0,0
2023-12-26,SKU-001,DC-07,220,220,1220,0,0,0
2023-12-27,SKU-001,DC-07,221,221,999,0,0,0
2023-12-28,SKU-001,DC-07,259,259,740,0,0,0
2023-12-29,SKU-001,DC-07,180,180,560,0,0,0
2023-12-30,SKU-001,DC-07,113,113,447,0,0,0
2023-12-31,SKU-001,DC-07,42,42,405,0,0,1750
2024-01-01,SKU-001,DC-07,69,69,336,0,0,0
2024-01-02,SKU-001,DC-07,296,296,40,0,0,0
2024-01-03,SKU-001,DC-07,210,40,0,170,0,0
2024-01-04,SKU-001,DC-07,272,0,0,272,0,0
2024-01-05,SKU-001,DC-07,76,76,1674,0,1750,0
2024-01-06,SKU-001,DC-07,54,54,1620,0,0,0
2024-01-07,SKU-001,DC-07,105,105,1515,0,0,0
2024-01-08,SKU-001,DC-07,66,66,1449,0,0,0
2024-01-09,SKU-001,DC-07,334,334,1115,0,0,0
2024-01-10,SKU-001,DC-07,184,184,931,0,0,0
2024-01-11,SKU-001,DC-07,329,329,602,0,0,0
2024-01-12,SKU-001,DC-07,176,176,426,0,0,0
2024-01-13,SKU-001,DC-07,62,62,364,0,0,0
2024-01-14,SKU-001,DC-07,70,70,294,0,0,1861
2024-01-15,SKU-001,DC-07,218,218,76,0,0,0
2024-01-16,SKU-001,DC-07,101,76,0,25,0,0
2024-01-17,SKU-001,DC-07,153,0,0,153,0,0
2024-01-18,SKU-001,DC-07,478,0,0,478,0,0
2024-01-19,SKU-001,DC-07,81,81,1780,0,1861,0
2024-01-20,SKU-001,DC-07,142,142,1638,0,0,0
2024-01-21,SKU-001,DC-07,118,118,1520,0,0,0
2024-01-22,SKU-001,DC-07,66,66,1454,0,0,0
2024-01-23,SKU-001,DC-07,147,147,1307,0,0,0
2024-01-24,SKU-001,DC-07,396,396,911,0,0,0
2024-01-25,SKU-001,DC-07,211,211,700,0,0,0
2024-01-26,SKU-001,DC-07,244,244,456,0,0,0
2024-01-27,SKU-001,DC-07,144,144,312,0,0,0
2024-01-28,SKU-001,DC-07,43,43,269,0,0,1886
2024-01-29,SKU-001,DC-07,216,216,53,0,0,0
2024-01-30,SKU-001,DC-07,242,53,0,189,0,0
2024-01-31,SKU-001,DC-07,210,0,0,210,0,0
2024-02-01,SKU-001,DC-07,353,0,0,353,0,0
2024-02-02,SKU-001,DC-07,198,198,1688,0,1886,0
2024-02-03,SKU-001,DC-07,26,26,1662,0,0,0
2024-02-04,SKU-001,DC-07,134,134,1528,0,0,0
2024-02-05,SKU-001,DC-07,214,214,1314,0,0,0
2024-02-06,SKU-001,DC-07,246,246,1068,0,0,0
2024-02-07,SKU-001,DC-07,114,114,954,0,0,0
2024-02-08,SKU-001,DC-07,419,419,535,0,0,0
2024-02-09,SKU-001,DC-07,114,114,421,0,0,0
2024-02-10,SKU-001,DC-07,235,235,186,0,0,0
2024-02-11,SKU-001,DC-07,46,46,140,0,0,2015
2024-02-12,SKU-001,DC-07,223,140,0,83,0,0
2024-02-13,SKU-001,DC-07,250,0,0,250,0,0
2024-02-14,SKU-001,DC-07,167,0,0,167,0,0
2024-02-15,SKU-001,DC-07,60,0,0,60,0,0
