date,product_id,center_id,units_ordered
2024-05-21,SKU-001,DC-07,91
2024-05-22,SKU-001,DC-07,107
2024-05-23,SKU-001,DC-07,119
2024-05-24,SKU-001,DC-07,246
2024-05-25,SKU-001,DC-07,128
2024-05-26,SKU-001,DC-07,128
2024-05-27,SKU-001,DC-07,97
2024-05-28,SKU-001,DC-07,103
2024-05-29,SKU-001,DC-07,103
2024-05-30,SKU-001,DC-07,142
2024-05-31,SKU-001,DC-07,49
2024-06-01,SKU-001,DC-07,115
2024-06-02,SKU-001,DC-07,44
2024-06-03,SKU-001,DC-07,125
2024-06-04,SKU-001,DC-07,106
2024-06-05,SKU-001,DC-07,153
2024-06-06,SKU-001,DC-07,151
2024-06-07,SKU-001,DC-07,90
2024-06-08,SKU-001,DC-07,68
2024-06-09,SKU-001,DC-07,133
2024-06-10,SKU-001,DC-07,117
2024-06-11,SKU-001,DC-07,76
2024-06-12,SKU-001,DC-07,205
2024-06-13,SKU-001,DC-07,105
2024-06-14,SKU-001,DC-07,89
2024-06-15,SKU-001,DC-07,64
2024-06-16,SKU-001,DC-07,130
2024-06-17,SKU-001,DC-07,56
2024-06-18,SKU-001,DC-07,188
2024-06-19,SKU-001,DC-07,220
2024-06-20,SKU-001,DC-07,166
2024-06-21,SKU-001,DC-07,105
2024-06-22,SKU-001,DC-07,69
2024-06-23,SKU-001,DC-07,46
2024-06-24,SKU-001,DC-07,115
2024-06-25,SKU-001,DC-07,68
2024-06-26,SKU-001,DC-07,83
2024-06-27,SKU-001,DC-07,88
2024-06-28,SKU-001,DC-07,115
2024-06-29,SKU-001,DC-07,80
2024-06-30,SKU-001,DC-07,75
2024-07-01,SKU-001,DC-07,167
2024-07-02,SKU-001,DC-07,182
2024-07-03,SKU-001,DC-07,270
2024-07-04,SKU-001,DC-07,141
2024-07-05,SKU-001,DC-07,152
2024-07-06,SKU-001,DC-07,49
2024-07-07,SKU-001,DC-07,79
2024-07-08,SKU-001,DC-07,159
2024-07-09,SKU-001,DC-07,150
2024-07-10,SKU-001,DC-07,186
2024-07-11,SKU-001,DC-07,169
2024-07-12,SKU-001,DC-07,153
2024-07-13,SKU-001,DC-07,63
2024-07-14,SKU-001,DC-07,116
2024-07-15,SKU-001,DC-07,70
2024-07-16,SKU-001,DC-07,72
2024-07-17,SKU-001,DC-07,203
2024-07-18,SKU-001,DC-07,114
2024-07-19,SKU-001,DC-07,44
2024-07-20,SKU-001,DC-07,126
2024-07-21,SKU-001,DC-07,101
2024-07-22,SKU-001,DC-07,121
2024-07-23,SKU-001,DC-07,82
2024-07-24,SKU-001,DC-07,98
2024-07-25,SKU-001,DC-07,198
2024-07-26,SKU-001,DC-07,67
2024-07-27,SKU-001,DC-07,65
2024-07-28,SKU-001,DC-07,81
2024-07-29,SKU-001,DC-07,147
2024-07-30,SKU-001,DC-07,185
2024-07-31,SKU-001,DC-07,351
2024-08-01,SKU-001,DC-07,185
2024-08-02,SKU-001,DC-07,252
2024-08-03,SKU-001,DC-07,46
2024-08-04,SKU-001,DC-07,76
2024-08-05,SKU-001,DC-07,184
2024-08-06,SKU-001,DC-07,131
2024-08-07,SKU-001,DC-07,32
2024-08-08,SKU-001,DC-07,124
2024-08-09,SKU-001,DC-07,154
2024-08-10,SKU-001,DC-07,65
2024-08-11,SKU-001,DC-07,46
2024-08-12,SKU-001,DC-07,214
2024-08-13,SKU-001,DC-07,110
2024-08-14,SKU-001,DC-07,166
2024-08-15,SKU-001,DC-07,245
2024-08-16,SKU-001,DC-07,212
2024-08-17,SKU-001,DC-07,78
2024-08-18,SKU-001,DC-07,63
2024-08-19,SKU-001,DC-07,70
2024-08-20,SKU-001,DC-07,155
2024-08-21,SKU-001,DC-07,208
2024-08-22,SKU-001,DC-07,194
2024-08-23,SKU-001,DC-07,91
2024-08-24,SKU-001,DC-07,89
2024-08-25,SKU-001,DC-07,105
2024-08-26,SKU-001,DC-07,216
2024-08-27,SKU-001,DC-07,81
2024-08-28,SKU-001,DC-07,61
2024-08-29,SKU-001,DC-07,122
2024-08-30,SKU-001,DC-07,141
2024-08-31,SKU-001,DC-07,62
2024-09-01,SKU-001,DC-07,152
2024-09-02,SKU-001,DC-07,96
2024-09-03,SKU-001,DC-07,82
2024-09-04,SKU-001,DC-07,268
2024-09-05,SKU-001,DC-07,58
